iso3_a,iso3_b,year,war
JOR,ISR,1959,0
ISR,JOR,1957,0
ISR,JOR,1958,0
ISR,JOR,1959,0
JOR,ISR,1959,0
JOR,ISR,1960,0
JOR,ISR,1961,0
ISR,JOR,1959,0
ISR,JOR,1960,0
ISR,JOR,1961,0
USA,SPN,1895,0
SPN,USA,1895,0
USA,SPN,1816,0
SPN,USA,1816,0
USA,ECU,1955,0
ECU,USA,1955,0
USA,PER,1955,0
PER,USA,1955,0
USA,PER,1962,0
PER,USA,1962,0
RUS,CHN,1862,0
RUS,CHN,1863,0
RUS,CHN,1864,0
CHN,RUS,1862,0
CHN,RUS,1863,0
CHN,RUS,1864,0
RUS,CHN,1871,0
RUS,CHN,1872,0
CHN,RUS,1871,0
CHN,RUS,1872,0
RUS,CHN,1891,0
RUS,CHN,1892,0
CHN,RUS,1891,0
CHN,RUS,1892,0
RUS,CHN,1900,1
CHN,RUS,1900,1
RUS,CHN,1912,0
RUS,CHN,1913,0
CHN,RUS,1912,0
CHN,RUS,1913,0
RUS,CHN,1912,0
CHN,RUS,1912,0
RUS,CHN,1921,0
CHN,RUS,1921,0
RUS,CHN,1914,0
CHN,RUS,1914,0
RUS,CHN,1921,0
RUS,CHN,1922,0
CHN,RUS,1921,0
CHN,RUS,1922,0
RUS,JPN,1926,0
JPN,RUS,1926,0
RUS,CHN,1943,0
CHN,RUS,1943,0
RUS,CHN,1944,0
RUS,CHN,1945,0
CHN,RUS,1944,0
CHN,RUS,1945,0
RUS,CHN,1947,0
RUS,CHN,1948,0
CHN,RUS,1947,0
CHN,RUS,1948,0
CHN,MNG,1947,0
CHN,MNG,1948,0
MNG,CHN,1947,0
MNG,CHN,1948,0
UGA,ZMB,1973,0
ZMB,UGA,1973,0
CAM,PHL,1968,0
PHL,CAM,1968,0
USA,UKG,1903,0
UKG,USA,1903,0
RUS,TUR,1817,0
TUR,RUS,1817,0
GMY,TUR,1876,0
TUR,GMY,1876,0
AUH,TUR,1876,0
TUR,AUH,1876,0
RUS,TUR,1876,0
TUR,RUS,1876,0
UKG,RUS,1876,0
RUS,UKG,1876,0
RUS,TUR,1902,0
TUR,RUS,1902,0
AUH,ITA,1853,0
ITA,AUH,1853,0
FRN,ITA,1911,0
ITA,FRN,1911,0
SPN,GMY,1919,0
GMY,SPN,1919,0
GMY,ROU,1914,0
ROU,GMY,1914,0
ROU,TUR,1914,0
TUR,ROU,1914,0
GRC,BGR,1914,0
BGR,GRC,1914,0
GRC,TUR,1914,0
TUR,GRC,1914,0
RUS,TUR,1918,0
TUR,RUS,1918,0
GMY,RUS,1918,0
RUS,GMY,1918,0
GMY,ALB,1916,0
GMY,ALB,1917,0
GMY,ALB,1918,0
ALB,GMY,1916,0
ALB,GMY,1917,0
ALB,GMY,1918,0
AUH,ALB,1916,0
AUH,ALB,1917,0
AUH,ALB,1918,0
ALB,AUH,1916,0
ALB,AUH,1917,0
ALB,AUH,1918,0
ALB,BGR,1916,0
ALB,BGR,1917,0
ALB,BGR,1918,0
BGR,ALB,1916,0
BGR,ALB,1917,0
BGR,ALB,1918,0
ALB,TUR,1916,0
ALB,TUR,1917,0
ALB,TUR,1918,0
TUR,ALB,1916,0
TUR,ALB,1917,0
TUR,ALB,1918,0
SPN,GMY,1915,0
SPN,GMY,1916,0
SPN,GMY,1917,0
SPN,GMY,1918,0
GMY,SPN,1915,0
GMY,SPN,1916,0
GMY,SPN,1917,0
GMY,SPN,1918,0
NTH,RUS,1914,0
RUS,NTH,1914,0
BGR,TUR,1915,0
TUR,BGR,1915,0
DRV,RVN,1960,0
RVN,DRV,1960,0
USA,RUS,1962,0
RUS,USA,1962,0
USA,CHN,1962,0
CHN,USA,1962,0
USA,DRV,1961,0
USA,DRV,1962,0
DRV,USA,1961,0
DRV,USA,1962,0
ITA,YUG,1926,0
YUG,ITA,1926,0
HUN,CZE,1939,0
CZE,HUN,1939,0
EGY,ISR,1950,0
EGY,ISR,1951,0
ISR,EGY,1950,0
ISR,EGY,1951,0
EGY,ISR,1951,0
ISR,EGY,1951,0
EGY,ISR,1951,0
EGY,ISR,1952,0
ISR,EGY,1951,0
ISR,EGY,1952,0
EGY,ISR,1953,0
EGY,ISR,1954,0
EGY,ISR,1955,0
EGY,ISR,1956,0
ISR,EGY,1953,0
ISR,EGY,1954,0
ISR,EGY,1955,0
ISR,EGY,1956,0
EGY,ISR,1952,0
EGY,ISR,1953,0
EGY,ISR,1954,0
ISR,EGY,1952,0
ISR,EGY,1953,0
ISR,EGY,1954,0
EGY,ISR,1957,0
EGY,ISR,1958,0
EGY,ISR,1959,0
EGY,ISR,1960,0
EGY,ISR,1961,0
ISR,EGY,1957,0
ISR,EGY,1958,0
ISR,EGY,1959,0
ISR,EGY,1960,0
ISR,EGY,1961,0
EGY,ISR,1963,0
ISR,EGY,1963,0
EGY,ISR,1964,0
EGY,ISR,1965,0
ISR,EGY,1964,0
ISR,EGY,1965,0
EGY,ISR,1966,0
ISR,EGY,1966,0
EGY,ISR,1973,0
EGY,ISR,1974,0
EGY,ISR,1975,0
ISR,EGY,1973,0
ISR,EGY,1974,0
ISR,EGY,1975,0
EGY,ISR,1975,0
EGY,ISR,1976,0
ISR,EGY,1975,0
ISR,EGY,1976,0
EGY,ISR,1977,0
ISR,EGY,1977,0
EGY,ISR,1979,0
ISR,EGY,1979,0
EGY,ISR,1983,0
ISR,EGY,1983,0
EGY,ISR,1983,0
EGY,ISR,1984,0
EGY,ISR,1985,0
ISR,EGY,1983,0
ISR,EGY,1984,0
ISR,EGY,1985,0
EGY,ISR,1949,0
EGY,ISR,1950,0
ISR,EGY,1949,0
ISR,EGY,1950,0
EGY,ISR,1970,0
EGY,ISR,1971,0
ISR,EGY,1970,0
ISR,EGY,1971,0
SYR,ISR,1950,0
ISR,SYR,1950,0
SYR,ISR,1951,0
ISR,SYR,1951,0
SYR,ISR,1954,0
ISR,SYR,1954,0
SYR,ISR,1954,0
SYR,ISR,1955,0
ISR,SYR,1954,0
ISR,SYR,1955,0
EGY,ISR,1958,0
EGY,ISR,1959,0
EGY,ISR,1960,0
ISR,EGY,1958,0
ISR,EGY,1959,0
ISR,EGY,1960,0
SYR,ISR,1955,0
SYR,ISR,1956,0
SYR,ISR,1957,0
SYR,ISR,1958,0
ISR,SYR,1955,0
ISR,SYR,1956,0
ISR,SYR,1957,0
ISR,SYR,1958,0
EGY,ISR,1961,0
ISR,EGY,1961,0
SYR,ISR,1950,0
ISR,SYR,1950,0
EGY,ISR,1966,0
ISR,EGY,1966,0
SYR,ISR,1966,0
ISR,SYR,1966,0
JOR,ISR,1966,0
ISR,JOR,1966,0
SYR,ISR,1951,0
SYR,ISR,1952,0
ISR,SYR,1951,0
ISR,SYR,1952,0
SYR,ISR,1952,0
ISR,SYR,1952,0
SYR,ISR,1954,0
ISR,SYR,1954,0
SYR,ISR,1955,0
ISR,SYR,1955,0
SYR,ISR,1953,0
SYR,ISR,1954,0
SYR,ISR,1955,0
SYR,ISR,1956,0
SYR,ISR,1957,0
SYR,ISR,1958,0
ISR,SYR,1953,0
ISR,SYR,1954,0
ISR,SYR,1955,0
ISR,SYR,1956,0
ISR,SYR,1957,0
ISR,SYR,1958,0
SYR,ISR,1955,0
ISR,SYR,1955,0
EGY,ISR,1958,0
EGY,ISR,1959,0
EGY,ISR,1960,0
EGY,ISR,1961,0
ISR,EGY,1958,0
ISR,EGY,1959,0
ISR,EGY,1960,0
ISR,EGY,1961,0
SYR,ISR,1961,0
SYR,ISR,1962,0
SYR,ISR,1963,0
ISR,SYR,1961,0
ISR,SYR,1962,0
ISR,SYR,1963,0
EGY,ISR,1958,0
ISR,EGY,1958,0
EGY,ISR,1959,0
ISR,EGY,1959,0
EGY,ISR,1960,0
ISR,EGY,1960,0
SYR,ISR,1950,0
SYR,ISR,1951,0
SYR,ISR,1952,0
ISR,SYR,1950,0
ISR,SYR,1951,0
ISR,SYR,1952,0
SYR,ISR,1953,0
ISR,SYR,1953,0
EGY,ISR,1959,0
EGY,ISR,1960,0
ISR,EGY,1959,0
ISR,EGY,1960,0
SYR,ISR,1961,0
SYR,ISR,1962,0
SYR,ISR,1963,0
SYR,ISR,1964,0
SYR,ISR,1965,0
SYR,ISR,1966,0
ISR,SYR,1961,0
ISR,SYR,1962,0
ISR,SYR,1963,0
ISR,SYR,1964,0
ISR,SYR,1965,0
ISR,SYR,1966,0
SYR,ISR,1973,0
SYR,ISR,1974,0
ISR,SYR,1973,0
ISR,SYR,1974,0
SYR,ISR,1974,0
SYR,ISR,1975,0
ISR,SYR,1974,0
ISR,SYR,1975,0
SYR,ISR,1975,0
SYR,ISR,1976,0
SYR,ISR,1977,0
ISR,SYR,1975,0
ISR,SYR,1976,0
ISR,SYR,1977,0
SYR,ISR,1978,0
ISR,SYR,1978,0
SYR,ISR,1979,0
SYR,ISR,1980,0
ISR,SYR,1979,0
ISR,SYR,1980,0
SYR,ISR,1982,0
SYR,ISR,1983,0
SYR,ISR,1984,0
ISR,SYR,1982,0
ISR,SYR,1983,0
ISR,SYR,1984,0
SYR,ISR,1985,0
SYR,ISR,1986,0
ISR,SYR,1985,0
ISR,SYR,1986,0
SYR,ISR,1949,0
ISR,SYR,1949,0
SYR,ISR,1967,0
ISR,SYR,1967,0
SYR,ISR,1968,0
SYR,ISR,1969,0
SYR,ISR,1970,0
SYR,ISR,1971,0
ISR,SYR,1968,0
ISR,SYR,1969,0
ISR,SYR,1970,0
ISR,SYR,1971,0
SYR,ISR,1980,0
SYR,ISR,1981,0
ISR,SYR,1980,0
ISR,SYR,1981,0
LBN,ISR,1980,0
LBN,ISR,1981,0
ISR,LBN,1980,0
ISR,LBN,1981,0
BRA,GMY,1942,0
BRA,GMY,1943,0
GMY,BRA,1942,0
GMY,BRA,1943,0
BRA,ITA,1942,0
BRA,ITA,1943,0
ITA,BRA,1942,0
ITA,BRA,1943,0
BGR,RUS,1944,0
RUS,BGR,1944,0
BRA,JPN,1945,0
JPN,BRA,1945,0
PER,GMY,1945,0
GMY,PER,1945,0
PER,JPN,1945,0
JPN,PER,1945,0
URY,GMY,1945,0
GMY,URY,1945,0
URY,JPN,1945,0
JPN,URY,1945,0
ARG,GMY,1945,0
GMY,ARG,1945,0
ARG,JPN,1945,0
JPN,ARG,1945,0
CHL,JPN,1945,0
JPN,CHL,1945,0
GMY,EGY,1945,0
EGY,GMY,1945,0
EGY,JPN,1945,0
JPN,EGY,1945,0
IRN,JPN,1945,0
JPN,IRN,1945,0
HTI,GMY,1941,0
GMY,HTI,1941,0
HTI,JPN,1941,0
JPN,HTI,1941,0
HTI,ITA,1941,0
ITA,HTI,1941,0
HTI,BGR,1941,0
BGR,HTI,1941,0
HTI,ROU,1941,0
ROU,HTI,1941,0
HTI,HUN,1941,0
HUN,HTI,1941,0
NIC,GMY,1941,0
GMY,NIC,1941,0
NIC,JPN,1941,0
JPN,NIC,1941,0
NIC,ITA,1941,0
ITA,NIC,1941,0
NIC,BGR,1941,0
BGR,NIC,1941,0
NIC,ROU,1941,0
ROU,NIC,1941,0
NIC,HUN,1941,0
HUN,NIC,1941,0
GMY,IRN,1943,0
IRN,GMY,1943,0
BOL,GMY,1943,0
GMY,BOL,1943,0
BOL,JPN,1943,0
JPN,BOL,1943,0
BOL,ITA,1943,0
ITA,BOL,1943,0
COL,GMY,1943,0
COL,GMY,1944,0
GMY,COL,1943,0
GMY,COL,1944,0
CRI,GMY,1941,0
GMY,CRI,1941,0
CRI,JPN,1941,0
JPN,CRI,1941,0
CRI,ITA,1941,0
ITA,CRI,1941,0
CUB,GMY,1941,0
GMY,CUB,1941,0
CUB,JPN,1941,0
JPN,CUB,1941,0
CUB,ITA,1941,0
ITA,CUB,1941,0
DOM,GMY,1941,0
GMY,DOM,1941,0
DOM,JPN,1941,0
JPN,DOM,1941,0
DOM,ITA,1941,0
ITA,DOM,1941,0
SAL,GMY,1941,0
GMY,SAL,1941,0
SAL,JPN,1941,0
JPN,SAL,1941,0
SAL,ITA,1941,0
ITA,SAL,1941,0
GTM,GMY,1941,0
GMY,GTM,1941,0
GTM,JPN,1941,0
JPN,GTM,1941,0
GTM,ITA,1941,0
ITA,GTM,1941,0
HND,GMY,1941,0
GMY,HND,1941,0
HND,JPN,1941,0
JPN,HND,1941,0
HND,ITA,1941,0
ITA,HND,1941,0
MEX,GMY,1942,0
GMY,MEX,1942,0
MEX,ITA,1942,0
ITA,MEX,1942,0
MEX,JPN,1942,0
JPN,MEX,1942,0
PAN,GMY,1941,0
GMY,PAN,1941,0
PAN,JPN,1941,0
JPN,PAN,1941,0
PAN,ITA,1941,0
ITA,PAN,1941,0
GMY,LBR,1944,0
LBR,GMY,1944,0
LBR,JPN,1944,0
JPN,LBR,1944,0
GMY,ETH,1942,0
ETH,GMY,1942,0
ITA,ETH,1942,0
ETH,ITA,1942,0
ETH,JPN,1942,0
JPN,ETH,1942,0
THI,LAO,1983,0
THI,LAO,1984,0
THI,LAO,1985,0
THI,LAO,1986,0
LAO,THI,1983,0
LAO,THI,1984,0
LAO,THI,1985,0
LAO,THI,1986,0
USA,IRN,1984,0
IRN,USA,1984,0
USA,PER,1992,0
PER,USA,1992,0
USA,YUG,1992,0
USA,YUG,1993,0
USA,YUG,1994,0
USA,YUG,1995,0
USA,YUG,1996,0
YUG,USA,1992,0
YUG,USA,1993,0
YUG,USA,1994,0
YUG,USA,1995,0
YUG,USA,1996,0
CAN,YUG,1992,0
YUG,CAN,1992,0
UKG,YUG,1992,0
UKG,YUG,1993,0
UKG,YUG,1994,0
UKG,YUG,1995,0
UKG,YUG,1996,0
YUG,UKG,1992,0
YUG,UKG,1993,0
YUG,UKG,1994,0
YUG,UKG,1995,0
YUG,UKG,1996,0
NTH,YUG,1992,0
NTH,YUG,1993,0
NTH,YUG,1994,0
NTH,YUG,1995,0
NTH,YUG,1996,0
YUG,NTH,1992,0
YUG,NTH,1993,0
YUG,NTH,1994,0
YUG,NTH,1995,0
YUG,NTH,1996,0
BEL,YUG,1992,0
BEL,YUG,1993,0
BEL,YUG,1994,0
BEL,YUG,1995,0
BEL,YUG,1996,0
YUG,BEL,1992,0
YUG,BEL,1993,0
YUG,BEL,1994,0
YUG,BEL,1995,0
YUG,BEL,1996,0
FRN,YUG,1992,0
FRN,YUG,1993,0
FRN,YUG,1994,0
FRN,YUG,1995,0
FRN,YUG,1996,0
YUG,FRN,1992,0
YUG,FRN,1993,0
YUG,FRN,1994,0
YUG,FRN,1995,0
YUG,FRN,1996,0
SPN,YUG,1992,0
SPN,YUG,1993,0
SPN,YUG,1994,0
SPN,YUG,1995,0
SPN,YUG,1996,0
YUG,SPN,1992,0
YUG,SPN,1993,0
YUG,SPN,1994,0
YUG,SPN,1995,0
YUG,SPN,1996,0
PRT,YUG,1992,0
YUG,PRT,1992,0
GMY,YUG,1992,0
GMY,YUG,1993,0
GMY,YUG,1994,0
GMY,YUG,1995,0
GMY,YUG,1996,0
YUG,GMY,1992,0
YUG,GMY,1993,0
YUG,GMY,1994,0
YUG,GMY,1995,0
YUG,GMY,1996,0
ITA,YUG,1992,0
ITA,YUG,1993,0
ITA,YUG,1994,0
ITA,YUG,1995,0
ITA,YUG,1996,0
YUG,ITA,1992,0
YUG,ITA,1993,0
YUG,ITA,1994,0
YUG,ITA,1995,0
YUG,ITA,1996,0
YUG,GRC,1992,0
YUG,GRC,1993,0
YUG,GRC,1994,0
YUG,GRC,1995,0
YUG,GRC,1996,0
GRC,YUG,1992,0
GRC,YUG,1993,0
GRC,YUG,1994,0
GRC,YUG,1995,0
GRC,YUG,1996,0
YUG,ROU,1993,0
ROU,YUG,1993,0
YUG,DNK,1992,0
DNK,YUG,1992,0
YUG,TUR,1992,0
TUR,YUG,1992,0
USA,IRQ,1992,0
USA,IRQ,1993,0
IRQ,USA,1992,0
IRQ,USA,1993,0
UKG,IRQ,1992,0
UKG,IRQ,1993,0
IRQ,UKG,1992,0
IRQ,UKG,1993,0
FRN,IRQ,1992,0
FRN,IRQ,1993,0
IRQ,FRN,1992,0
IRQ,FRN,1993,0
RUS,IRQ,1993,0
IRQ,RUS,1993,0
IRQ,SAU,1993,0
SAU,IRQ,1993,0
IRQ,KWT,1992,0
IRQ,KWT,1993,0
KWT,IRQ,1992,0
KWT,IRQ,1993,0
HRV,YUG,1992,0
HRV,YUG,1993,0
YUG,HRV,1992,0
YUG,HRV,1993,0
HRV,BOS,1992,0
HRV,BOS,1993,0
HRV,BOS,1994,0
BOS,HRV,1992,0
BOS,HRV,1993,0
BOS,HRV,1994,0
YUG,BOS,1992,0
YUG,BOS,1993,0
BOS,YUG,1992,0
BOS,YUG,1993,0
MLD,RUS,1992,0
RUS,MLD,1992,0
RUS,UKR,1992,0
UKR,RUS,1992,0
RUS,EST,1992,0
EST,RUS,1992,0
RUS,GRG,1992,0
RUS,GRG,1993,0
GRG,RUS,1992,0
GRG,RUS,1993,0
RUS,SWD,1992,0
SWD,RUS,1992,0
RUS,AZE,1993,0
AZE,RUS,1993,0
RUS,TUR,1993,0
TUR,RUS,1993,0
ARM,AZE,1992,0
ARM,AZE,1993,1
ARM,AZE,1994,1
ARM,AZE,1995,0
AZE,ARM,1992,0
AZE,ARM,1993,1
AZE,ARM,1994,1
AZE,ARM,1995,0
ARM,IRN,1993,0
IRN,ARM,1993,0
ARM,TUR,1993,0
TUR,ARM,1993,0
GNB,SEN,1992,0
SEN,GNB,1992,0
IRN,IRQ,1992,0
IRQ,IRN,1992,0
IRN,ARE,1992,0
ARE,IRN,1992,0
USA,IRQ,1993,0
IRQ,USA,1993,0
UKG,IRQ,1993,0
IRQ,UKG,1993,0
FRN,IRQ,1993,0
IRQ,FRN,1993,0
IRQ,KWT,1992,0
IRQ,KWT,1993,0
IRQ,KWT,1994,0
KWT,IRQ,1992,0
KWT,IRQ,1993,0
KWT,IRQ,1994,0
SAU,QAT,1992,0
QAT,SAU,1992,0
PRK,KOR,1992,0
KOR,PRK,1992,0
IND,PNG,1992,0
PNG,IND,1992,0
MYS,SGP,1992,0
SGP,MYS,1992,0
MMR,THI,1992,0
THI,MMR,1992,0
PNG,SOL,1992,0
SOL,PNG,1992,0
GMY,ITA,1943,1
GMY,ITA,1944,1
GMY,ITA,1945,1
ITA,GMY,1943,1
ITA,GMY,1944,1
ITA,GMY,1945,1
GMY,FIN,1944,1
GMY,FIN,1945,1
FIN,GMY,1944,1
FIN,GMY,1945,1
ITA,BGR,1943,1
ITA,BGR,1944,1
BGR,ITA,1943,1
BGR,ITA,1944,1
GMY,BGR,1944,1
GMY,BGR,1945,1
BGR,GMY,1944,1
BGR,GMY,1945,1
UKG,RUS,1939,0
RUS,UKG,1939,0
FRN,RUS,1939,0
RUS,FRN,1939,0
FRN,JPN,1940,1
JPN,FRN,1940,1
FRN,AUT,1941,1
AUT,FRN,1941,1
USA,FRN,1942,1
FRN,USA,1942,1
UKG,FRN,1940,1
UKG,FRN,1941,1
UKG,FRN,1942,1
FRN,UKG,1940,1
FRN,UKG,1941,1
FRN,UKG,1942,1
FRN,ZAF,1942,0
ZAF,FRN,1942,0
AUT,YUG,1919,0
YUG,AUT,1919,0
DRC,ZMB,1977,0
ZMB,DRC,1977,0
THI,DRV,1977,0
DRV,THI,1977,0
CYP,EGY,1978,0
EGY,CYP,1978,0
RUS,NOR,1978,0
NOR,RUS,1978,0
SPN,MAR,1979,0
MAR,SPN,1979,0
DRV,IDN,1980,0
IDN,DRV,1980,0
JPN,PHL,1982,0
PHL,JPN,1982,0
USA,YPR,1982,0
YPR,USA,1982,0
YPR,OMN,1982,0
OMN,YPR,1982,0
CHN,DRV,1983,0
DRV,CHN,1983,0
RUS,SWD,1983,0
SWD,RUS,1983,0
CHN,MYS,1983,0
CHN,MYS,1984,0
MYS,CHN,1983,0
MYS,CHN,1984,0
DRV,MYS,1983,0
DRV,MYS,1984,0
MYS,DRV,1983,0
MYS,DRV,1984,0
IRN,SAU,1984,0
SAU,IRN,1984,0
IRN,KWT,1984,0
KWT,IRN,1984,0
IRN,BHR,1984,0
BHR,IRN,1984,0
IRN,QAT,1984,0
QAT,IRN,1984,0
IRN,ARE,1984,0
ARE,IRN,1984,0
IRN,OMN,1984,0
OMN,IRN,1984,0
MMR,THI,1985,0
THI,MMR,1985,0
USA,LBY,1985,0
LBY,USA,1985,0
LBY,EGY,1985,0
EGY,LBY,1985,0
MYS,PHL,1985,0
PHL,MYS,1985,0
CHN,DRV,1985,0
CHN,DRV,1986,0
DRV,CHN,1985,0
DRV,CHN,1986,0
USA,IRN,1985,0
USA,IRN,1986,0
IRN,USA,1985,0
IRN,USA,1986,0
UKG,IRN,1985,0
UKG,IRN,1986,0
IRN,UKG,1985,0
IRN,UKG,1986,0
IRN,SAU,1985,0
IRN,SAU,1986,0
SAU,IRN,1985,0
SAU,IRN,1986,0
IRN,KWT,1985,0
IRN,KWT,1986,0
KWT,IRN,1985,0
KWT,IRN,1986,0
IND,BNG,1986,0
BNG,IND,1986,0
CHN,DRV,1986,0
CHN,DRV,1987,1
DRV,CHN,1986,0
DRV,CHN,1987,1
MLI,BFO,1986,0
BFO,MLI,1986,0
ARG,UKG,1982,1
UKG,ARG,1982,1
FRN,LBY,1978,0
FRN,LBY,1979,0
FRN,LBY,1980,0
LBY,FRN,1978,0
LBY,FRN,1979,0
LBY,FRN,1980,0
CHA,LBY,1977,0
CHA,LBY,1978,0
CHA,LBY,1979,0
CHA,LBY,1980,0
LBY,CHA,1977,0
LBY,CHA,1978,0
LBY,CHA,1979,0
LBY,CHA,1980,0
TUN,LBY,1980,0
LBY,TUN,1980,0
FRN,LBY,1980,0
FRN,LBY,1981,0
LBY,FRN,1980,0
LBY,FRN,1981,0
CHA,LBY,1981,0
LBY,CHA,1981,0
USA,LBY,1983,0
LBY,USA,1983,0
FRN,LBY,1983,0
FRN,LBY,1984,0
LBY,FRN,1983,0
LBY,FRN,1984,0
CHA,LBY,1983,0
CHA,LBY,1984,0
LBY,CHA,1983,0
LBY,CHA,1984,0
DRC,LBY,1983,0
DRC,LBY,1984,0
LBY,DRC,1983,0
LBY,DRC,1984,0
FRN,LBY,1986,0
FRN,LBY,1987,0
LBY,FRN,1986,0
LBY,FRN,1987,0
CHA,LBY,1986,0
CHA,LBY,1987,1
LBY,CHA,1986,0
LBY,CHA,1987,1
USA,LBY,1986,0
LBY,USA,1986,0
USA,RUS,1986,0
RUS,USA,1986,0
CHN,DRV,1987,0
DRV,CHN,1987,0
CHN,DRV,1984,0
DRV,CHN,1984,0
RUS,CHN,1870,0
RUS,CHN,1871,0
CHN,RUS,1870,0
CHN,RUS,1871,0
RUS,CHN,1903,0
RUS,CHN,1904,0
CHN,RUS,1903,0
CHN,RUS,1904,0
RUS,CHN,1933,0
RUS,CHN,1934,0
CHN,RUS,1933,0
CHN,RUS,1934,0
RUS,CHN,1937,0
RUS,CHN,1938,0
CHN,RUS,1937,0
CHN,RUS,1938,0
RUS,ISR,1971,0
ISR,RUS,1971,0
BGR,TUR,1940,0
TUR,BGR,1940,0
UKG,NTH,1939,0
NTH,UKG,1939,0
NTH,GMY,1939,0
NTH,GMY,1940,0
GMY,NTH,1939,0
GMY,NTH,1940,0
LUX,GMY,1939,0
LUX,GMY,1940,0
GMY,LUX,1939,0
GMY,LUX,1940,0
UKG,NOR,1940,0
NOR,UKG,1940,0
GMY,NOR,1939,0
GMY,NOR,1940,0
NOR,GMY,1939,0
NOR,GMY,1940,0
GMY,DNK,1940,0
DNK,GMY,1940,0
UKG,DNK,1940,0
DNK,UKG,1940,0
USA,GMY,1939,0
GMY,USA,1939,0
USA,UKG,1939,0
USA,UKG,1940,0
UKG,USA,1939,0
UKG,USA,1940,0
PRT,GMY,1940,0
GMY,PRT,1940,0
VEN,GMY,1945,0
GMY,VEN,1945,0
VEN,JPN,1945,0
JPN,VEN,1945,0
PRY,GMY,1945,0
GMY,PRY,1945,0
PRY,JPN,1945,0
JPN,PRY,1945,0
USA,ITA,1943,0
ITA,USA,1943,0
UKG,ITA,1943,0
ITA,UKG,1943,0
GMY,ITA,1943,0
ITA,GMY,1943,0
FRN,SPN,1940,0
SPN,FRN,1940,0
GMY,FIN,1939,0
GMY,FIN,1940,0
FIN,GMY,1939,0
FIN,GMY,1940,0
ITA,SWD,1940,0
SWD,ITA,1940,0
ITA,SWD,1942,0
SWD,ITA,1942,0
RUS,SWD,1943,0
SWD,RUS,1943,0
GMY,LVA,1939,0
GMY,LVA,1940,0
LVA,GMY,1939,0
LVA,GMY,1940,0
UKG,ITA,1939,0
UKG,ITA,1940,0
ITA,UKG,1939,0
ITA,UKG,1940,0
UKG,EGY,1882,1
EGY,UKG,1882,1
FRN,EGY,1882,0
EGY,FRN,1882,0
UKG,SWZ,1940,0
SWZ,UKG,1940,0
GMY,SWD,1940,0
SWD,GMY,1940,0
UKG,SWD,1940,0
SWD,UKG,1940,0
GMY,SWD,1939,0
GMY,SWD,1940,0
SWD,GMY,1939,0
SWD,GMY,1940,0
GMY,SWD,1941,0
SWD,GMY,1941,0
GMY,SWD,1942,0
GMY,SWD,1943,0
GMY,SWD,1944,0
SWD,GMY,1942,0
SWD,GMY,1943,0
SWD,GMY,1944,0
UKG,ROU,1940,0
ROU,UKG,1940,0
GMY,EST,1939,0
EST,GMY,1939,0
FRN,SPN,1940,0
SPN,FRN,1940,0
UKG,YUG,1940,0
YUG,UKG,1940,0
GMY,YUG,1940,0
GMY,YUG,1941,0
YUG,GMY,1940,0
YUG,GMY,1941,0
HUN,YUG,1941,0
YUG,HUN,1941,0
YUG,BGR,1941,0
BGR,YUG,1941,0
ITA,YUG,1940,0
YUG,ITA,1940,0
FRN,ITA,1940,0
ITA,FRN,1940,0
ROU,RUS,1940,0
ROU,RUS,1941,0
RUS,ROU,1940,0
RUS,ROU,1941,0
GMY,RUS,1940,0
GMY,RUS,1941,0
RUS,GMY,1940,0
RUS,GMY,1941,0
HUN,ROU,1940,0
ROU,HUN,1940,0
UKG,ITA,1940,0
ITA,UKG,1940,0
GMY,ROU,1940,0
GMY,ROU,1941,0
ROU,GMY,1940,0
ROU,GMY,1941,0
GMY,ROU,1944,1
GMY,ROU,1945,1
ROU,GMY,1944,1
ROU,GMY,1945,1
HUN,ROU,1944,1
HUN,ROU,1945,1
ROU,HUN,1944,1
ROU,HUN,1945,1
GMY,BGR,1944,1
GMY,BGR,1945,1
BGR,GMY,1944,1
BGR,GMY,1945,1
URY,UKG,1939,0
UKG,URY,1939,0
ARG,GMY,1939,0
GMY,ARG,1939,0
URY,GMY,1939,0
URY,GMY,1940,0
GMY,URY,1939,0
GMY,URY,1940,0
ARG,GMY,1940,0
GMY,ARG,1940,0
UKG,SPN,1940,0
SPN,UKG,1940,0
GMY,TUR,1940,0
GMY,TUR,1941,0
TUR,GMY,1940,0
TUR,GMY,1941,0
BGR,TUR,1940,0
BGR,TUR,1941,0
TUR,BGR,1940,0
TUR,BGR,1941,0
ITA,TUR,1940,0
TUR,ITA,1940,0
ITA,IRN,1940,0
IRN,ITA,1940,0
ITA,EGY,1940,0
EGY,ITA,1940,0
PAN,ITA,1940,0
ITA,PAN,1940,0
PAN,GMY,1940,0
GMY,PAN,1940,0
GRC,BGR,1940,0
BGR,GRC,1940,0
GMY,BGR,1940,0
BGR,GMY,1940,0
UKG,RUS,1940,0
RUS,UKG,1940,0
GMY,HUN,1940,0
HUN,GMY,1940,0
GMY,HUN,1940,0
HUN,GMY,1940,0
IRL,GMY,1940,0
GMY,IRL,1940,0
BRA,UKG,1940,0
UKG,BRA,1940,0
RUS,FIN,1941,0
FIN,RUS,1941,0
UKG,GRC,1941,0
GRC,UKG,1941,0
GMY,BGR,1941,0
BGR,GMY,1941,0
BGR,RUS,1941,0
RUS,BGR,1941,0
UKG,BGR,1941,0
