iso3,year,milex_const_usd,milex_current_usd,milex_gdp_share,gdp_const_usd,ln_milex_const_usd,ln_gdp_const_usd
COD,1979,63.7485905529053,190.944707620256,2.97297297297297e-07,214427077314318.03,17.970457632784367,32.998990830594494
COD,1980,56.1249213726718,152.183674978539,,,17.84309050309336,
COD,1981,30.5610963859716,71.6715839625419,,,17.235238398123354,
COD,1982,60.2148376512711,147.162426614481,,,17.91342935252214,
COD,1983,41.0055088292848,78.9197997904784,,,17.52921697733273,
COD,1984,51.0931266249149,53.4035414105844,,,17.749160537808187,
COD,1985,43.060624636399,40.3713441672132,,,17.57811955598197,
COD,1986,59.5519325618543,67.4363129447526,,,17.902359305998942,
COD,1987,26.3660591369409,28.297227672553,,,17.08758810222179,
COD,1988,194.811623992436,214.939929101904,,,19.087543618811516,
COD,1989,61.1264400174772,67.4947490973167,,,17.928455064049945,
COD,1990,43.2262328203001,45.933813550475,,,17.58195811012865,
COD,1991,39.7421128616828,43.8919872097209,,,17.497921960803026,
COD,1992,75.8366973417528,85.5272943626357,,,18.144092867253857,
COD,1993,232.98611444086,469.173805489934,0.0522608568530078,4458138049.595542,19.26648941507972,22.21799703814116
COD,1994,,,,,,
COD,1995,,,,,,
COD,1996,97.4558391285824,89.2698799838199,0.015468010910472,6300476492.591805,18.394909901348846,22.563891101228542
COD,1997,80.2321679565365,83.8250409227607,0.0141085112381148,5686791937.3225975,18.200435089133876,22.461412118936707
COD,1998,24.1498578615132,26.629667191379,0.00428454161411096,5636509114.995323,16.999789052393908,22.452530759585017
COD,1999,87.9882254301583,149.277860267765,0.0115815066378512,7597303889.857578,18.292713561560184,22.751059269965026
COD,2000,69.2745672816123,132.883821703899,0.00220260772572306,31451159674.322506,18.05358840230784,24.171701693000408
COD,2001,,,,,,
COD,2002,,,,,,
COD,2003,111.592133374483,78.708031879861,0.00880645710714365,12671626287.029926,18.530361115951028,23.262631180345437
COD,2004,184.906655099001,137.637805525238,0.0133660438482268,13834060190.033833,19.03536168867339,23.350399517992443
COD,2005,217.030360306316,165.205060897896,0.0138079545825312,15717777677.28804,19.195547810964044,23.478058244824656
COD,2006,235.50327189637,205.102086576592,0.01419205358118,16594023588.57139,19.27723536472708,23.53230844269957
COD,2007,222.348622967988,205.217223028544,0.0122612428688611,18134264637.451157,19.21975708181877,23.621069059504354
COD,2008,159.952896786906,159.998426584992,0.00808542543768538,19782867088.40096,18.890389934773523,23.708082101494387
COD,2009,172.312805659212,122.378010980679,0.00656239765021042,26257598951.457455,18.964822020612292,23.99122126795672
COD,2010,270.151728409964,183.68209750826,0.00851731339135211,31717950954.376915,19.414494316197842,24.180148633719114
COD,2011,309.116417971364,238.787546588275,0.00924109080327308,33450208914.934456,19.54922852109573,24.23332386908962
COD,2012,392.39713199529,332.493979374942,0.0113455027573242,34586138700.81466,19.787784976748267,24.266718823158836
COD,2013,438.417117325375,374.475653351818,0.011461779767659,38250352581.579834,19.898681337829856,24.367418614995554
COD,2014,396.914612120969,341.224634406213,0.00950247139541403,41769619250.05354,19.79923173269912,24.455435100021408
COD,2015,567.700083566235,491.276877079054,0.0129563974884727,43816198451.09857,20.157103815342346,24.503269413610074
COD,2016,485.139883382023,395.733745247056,0.0106610820875977,45505688765.5333,19.99994782666127,24.54110318290191
COD,2017,383.175868471649,295.23607431758,0.00770467135721514,49732928337.406494,19.76400462836106,24.62993309266507
COD,2018,329.8002244574,295.34836463547,0.00623912514687135,52860011090.301735,19.61399764867596,24.69091295592771
COD,2019,381.207222362131,352.70956559682,0.00700795464424695,54396359810.21595,19.758853675950284,24.719563073316
COD,2020,393.776152526021,362.091615539271,0.00743310281501406,52976013157.06759,19.79129316501217,24.693105066110295
COD,2021,328.167799237275,306.078782560614,0.00542970228782383,60439372518.304565,19.6090356185749,24.82490659240269
COD,2022,371.08159985082,371.08159985082,0.00578894366833228,64101781103.99956,19.731932542076745,24.883737986820847
COD,2023,761.074280238542,794.244598072275,0.0116439690158003,65362101119.111626,20.450241519785983,24.903208433846693
COG,1949,,,,,,
COG,1950,,,,,,
COG,1951,,,,,,
COG,1952,,,,,,
COG,1953,,,,,,
COG,1954,,,,,,
COG,1955,,,,,,
COG,1956,,,,,,
COG,1957,,,,,,
COG,1958,,,,,,
COG,1959,,,,,,
COG,1960,,,,,,
COG,1961,,,,,,
COG,1962,,,,,,
COG,1963,,,,,,
COG,1964,,,,,,
COG,1965,,,,,,
COG,1966,,,,,,
COG,1967,,,,,,
COG,1968,,,,,,
COG,1969,,,,,,
COG,1970,57.6805792487816,13.1004366812227,0.0486040268456376,1186744864.4115512,17.870431093345147,20.894479987947157
COG,1971,58.0049464147378,13.7494734089688,0.0460024301336574,1260910483.3420274,17.876038847887024,20.955099902782916
COG,1972,44.8774882051161,12.7446156776231,0.0352967032967033,1271435687.0067139,17.61944685070333,20.963412561135666
COG,1973,58.461240715926,19.4267101561764,0.0422027290448343,1385247874.700695,17.88387454075309,21.04914493147536
COG,1974,74.0336729695712,24.1374296337841,0.0424087591240876,1745716557.113813,18.12003058779842,21.280430942762727
COG,1975,78.3129365587639,33.4930685492714,0.0449749373433584,1741257268.706982,18.176223365178224,21.277873257468517
COG,1976,83.2461821623542,34.3377275580665,0.047318339100346,1759279462.1513984,18.23731282586157,21.288170165665957
COG,1977,,36.6330185607294,0.0495321959273528,,,
COG,1978,68.9177676606139,37.9604353529266,0.0431971759959657,1595422989.388249,18.04842457880073,21.190404735133303
COG,1979,83.2477220369998,52.5662601893551,0.0439371316306483,1894700881.6326654,18.237331323531535,21.36232681691766
COG,1980,84.391164075425,57.4166982203711,0.0336598224195339,2507177935.271876,18.25097326303623,21.64242362898163
COG,1981,119.170853782332,63.5352609750084,0.031870961786967,3739167163.4793453,18.596068767447903,22.042128740013514
COG,1982,158.800089800069,72.4271620116492,0.0334504567814476,4747322012.300389,18.88315667226877,22.280846509121247
COG,1983,,,,,,
COG,1984,134.565556501087,49.4236274965271,0.0225310380803339,5972452579.472664,18.717562047191034,22.51042349732069
COG,1985,150.49880804502,55.6466924718929,0.0257519571487433,5844169714.004218,18.8294657221552,22.488710371139444
COG,1986,,,,,,
COG,1987,173.820101669133,100.513414321698,0.0437416739067478,3973787149.5200987,18.97353142388386,22.10298541887666
COG,1988,,,,,,
COG,1989,,,,,,
COG,1990,,,,,,
COG,1991,,,,,,
COG,1992,198.431544464188,125.617699061551,0.0382928860778653,5181942778.110128,19.105954734451938,22.368445876591963
COG,1993,176.322586419552,109.477580051066,0.0364486910824424,4837556059.852253,18.987825752716155,22.299675483835113
COG,1994,,,,,,
COG,1995,,,,,,
COG,1996,,,,,,
COG,1997,,,,,,
COG,1998,,,,,,
COG,1999,,,,,,
COG,2000,,,,,,
COG,2001,112.244365365986,54.4459435309718,0.0179222454052521,6262851714.612327,18.536188886141737,22.557901463794312
COG,2002,132.779340245103,70.7042302019547,0.0212335238350685,6253288021.171952,18.704199212460768,22.556373245748883
COG,2003,147.785895903928,93.7766689607708,0.0243229339855318,6075989680.843464,18.811275135023234,22.527610723331467
COG,2004,173.828246270792,124.298437396481,0.0244017990277083,7123583227.343592,18.973578279286503,22.68667669804367
COG,2005,136.680768248147,100.91607452964,0.0151813794092809,9003185057.386112,18.733158605975106,22.920844246941595
COG,2006,159.509637747646,126.569641798466,0.0156934291857187,10164103451.194887,18.887614903113803,23.04212808054959
COG,2007,189.130221794471,168.079588204487,0.019162889436872,9869608777.816084,19.057946339973043,23.012726052100245
COG,2008,208.077974375162,207.724344301649,0.0179027941022784,11622653602.91894,19.153423444220504,23.17622192743815
COG,2009,,,,,,
COG,2010,230.819531819981,218.390920636331,0.016625904477394,13883126306.53105,19.257146715620628,23.353940004885448
COG,2011,,,,,,
COG,2012,,,,,,
COG,2013,346.111570616635,367.05729547164,0.0204447551898046,16929112987.825554,19.662271739473034,23.552300638796602
COG,2014,659.161664432942,704.893729407907,0.0394035726748698,16728474594.72455,20.30647938018545,23.54037816994746
COG,2015,,,,,,
COG,2016,528.80186018748,501.812144937837,0.0459480614297479,11508687063.892551,20.086124364247983,23.16636798400723
COG,2017,386.258076105314,371.937055076808,0.0317813469269901,12153609379.509554,19.77201629496816,23.220892030889317
COG,2018,283.990560982713,292.260465250187,0.0197928115025179,14348166805.235619,19.46445155959679,23.386888022227403
COG,2019,300.678512715429,299.953238969346,0.0214627657925685,14009308754.584612,19.52155218785792,23.36298785664802
COG,2020,288.569153943837,298.382191947452,0.0260118726630221,11093747754.42679,19.480445316900305,23.129647521204213
COG,2021,286.903836555581,313.055831486947,0.0234034890602655,12259019833.187479,19.474657653311052,23.22952781590505
COG,2022,265.847972729665,265.847972729665,0.0190798488893194,13933442254.801218,19.39843517226834,23.35755770510869
COG,2023,267.808387244286,284.719248430387,0.0200045624049447,13387365433.101875,19.405782309790983,23.31757722098736
COL,1949,,,,,,
COL,1950,,,,,,
COL,1951,,,,,,
COL,1952,,,,,,
COL,1953,,,,,,
COL,1954,,,,,,
COL,1955,,,,,,
COL,1956,,,,,,
COL,1957,,,,,,
COL,1958,377.049850533919,76.09375,0.0235459072668375,16013392317.439522,19.747887966203674,23.496691228920405
COL,1959,309.720967880086,67.65625,0.0183086680761099,16916630231.787642,19.551182346494336,23.551563012411926
COL,1960,340.698743140288,75.9608138658629,0.0188432347552997,18080693021.375523,19.646509193573284,23.618110522004127
COL,1961,407.030065769552,97.3134328358209,0.021432563032116,18991198820.207863,19.824397612348154,23.66724148880427
COL,1962,632.048022499409,153.596253410634,0.0309941520467836,20392492801.39604,20.26447593419184,23.738432670136422
COL,1963,722.007732871781,170.0,0.035151403758673,20539940249.004654,20.39754640714847,23.745637132436002
COL,1964,689.273204684663,190.0,0.0318080357142857,21669782154.296787,20.351148273873346,23.79918459957367
COL,1965,726.812988558838,185.202863961814,0.0319094692172311,22777344982.17098,20.404179765211087,23.849032237785345
COL,1966,747.826821242159,172.592592592593,0.0316524479704396,23626192259.775887,20.432681986729772,23.885621775075112
COL,1967,767.367486475253,178.541884961121,0.031173645631477,24615904586.418285,20.458476366460552,23.926658598878785
COL,1968,634.212009920828,141.184847796596,0.0238537248109852,26587546177.64176,20.26789385700815,24.003708754289
COL,1969,587.668219178827,131.63896282354,0.0205492415707552,28598049088.836994,20.191673093514982,24.076604338768533
COL,1970,723.279142852578,162.662459131057,0.0225954658431875,32009923932.178883,20.399305795308866,24.189311814548567
COL,1971,1137.25205135691,263.898574646672,0.0337417409711976,33704604997.3439,20.851880708199886,24.24090031177486
COL,1972,709.657569795877,170.587589638519,0.0196719582300512,36074576892.49221,20.380293115595336,24.30885421298572
COL,1973,645.071696930586,173.879934001777,0.0169024510610298,38164387792.12677,20.284872026614366,24.365168660986743
COL,1974,639.990702791355,194.904101810536,0.0157578013524412,40614213142.88923,20.276964207323967,24.427383919702365
COL,1975,721.116202555072,227.942151191927,0.0174026807533756,41437075860.57953,20.396310850855293,24.447441869197984
COL,1976,676.982216187526,229.146910551999,0.0149360287072351,45325449586.18028,20.33315556197543,24.53713451270372
COL,1977,655.95478471833,280.082338769106,0.0143848721422287,45600320825.42379,20.301602418798623,24.54318058908726
COL,1978,764.927700481771,360.663621062755,0.0155031940977911,49340006688.73508,20.45529187815038,24.62200108361176
COL,1979,867.222841020641,467.687274675792,0.0167392876970441,51807631048.34975,20.58080652711811,24.670803292897396
COL,1980,995.335276365628,611.248236580563,0.0183012164926257,54386290483.29595,20.718590199535686,24.719377945872946
COL,1981,939.997121943591,638.643433259009,0.0175512036191792,53557416479.1982,20.661387371461498,24.704020120594006
COL,1982,928.127086190844,667.866120930581,0.0171385095903576,54154480662.252174,20.648679227700523,24.715106552348818
COL,1983,1227.96866071919,859.813605599187,0.0221993752742179,55315460257.35863,20.92862714575873,24.736318277059585
COL,1984,1398.65493857478,889.730898558775,0.0232589496393177,60134054214.14419,21.058776853582806,24.81984214387506
COL,1985,1282.13885455619,716.735060992748,0.0205401660934215,62421055833.95584,20.97179550046595,24.857168488640475
COL,1986,1395.81661850813,679.498200874082,0.0194461959115846,71778389195.21562,21.056745470557644,24.996849281556113
COL,1987,1500.81888644633,721.331206436748,0.0198313541641877,75679092512.83366,21.129276720389672,25.049767770508648
COL,1988,1727.15824787003,862.374404192878,0.0219924475548319,78534153307.12296,21.269743263569097,25.08679944109362
COL,1989,1760.47792631098,865.205662784133,0.0218818380743983,80453841232.41159,21.288851158174033,25.11094945607419
COL,1990,1840.90426301168,889.979074541223,0.0186015929954807,98964871635.39874,21.333522735135592,25.318030792147574
COL,1991,1822.6734859266,911.467589191922,0.0185348178319724,98337814941.05133,21.32357020849727,25.31167447925129
COL,1992,2081.50324646463,1102.35722695915,0.0210667794255338,98805004999.56642,21.456356184273623,25.316414098307515
COL,1993,2681.07190392722,1529.43289323516,0.0252526701829097,106169838060.99422,21.709482515656784,25.388305894690465
COL,1994,2800.78512317153,2005.12288775573,0.0250840701347047,111655927771.32864,21.753165615955208,25.438687906266832
COL,1995,3269.96693466012,2619.33818712438,0.0283162658057701,115480161017.33965,21.908045710079715,25.472364586071137
COL,1996,5068.75949997718,4318.55231554274,0.0444539325396431,114022746929.2388,22.346361950051087,25.45966379990356
COL,1997,3258.7646192509,2988.71126069275,0.0280178788575936,116310183073.25172,21.904614009354866,25.479526451307397
COL,1998,3892.64756776804,3389.80673753892,0.0344098574204708,113125942958.78313,22.082355371748445,25.451767574479014
COL,1999,4141.96597395082,3247.29676636887,0.0376274205786296,110078392572.65588,22.144436385002145,25.424458608668868
COL,2000,4203.78511308103,3027.92279323722,0.0303168353865852,138661738914.2519,22.1592511737834,25.655303271232054
COL,2001,4623.40016354468,3264.43819223092,0.0332387281880532,139096783047.38632,22.254396237485,25.658435808702457
COL,2002,4854.61994471943,3347.52260166757,0.0341712762358197,142067270511.55975,22.303196654414325,25.6795665183671
COL,2003,5099.61569073239,3278.36950289299,0.0346398869081496,147218023668.91165,22.352431019079024,25.715180479148536
COL,2004,5443.17338161179,4056.89699118546,0.0346501517406308,157089452951.2008,22.417628069944385,25.780081244061215
COL,2005,5541.43335018169,4914.19018196076,0.0337467969392646,164206201855.38852,22.435519031711042,25.824388803381723
COL,2006,5859.31654620787,5326.66423846108,0.0329582499135229,177779965913.8991,22.49129880339353,25.903812476028
COL,2007,6215.82969887109,6775.76276650516,0.0328630170949445,189143610305.55853,22.550365052414936,25.965772406358152
COL,2008,7347.29627044213,9051.13050195405,0.0373724698565115,196596486629.10065,22.71759822813453,26.004419173844152
COL,2009,7718.4650413096,9033.20267252324,0.0388696383706353,198573111684.53372,22.766881352368113,26.014423190089076
COL,2010,7659.64462069034,10422.0544936452,0.0363691504613462,210608290914.8827,22.759231425456917,26.073265803938252
COL,2011,7130.07950110543,10306.5785059573,0.0307710698956259,231713733883.49323,22.687588221535616,26.16876854104972
COL,2012,7631.97632415444,11706.2719127386,0.0315600586340429,241823895597.01428,22.75561266890656,26.211475594053343
COL,2013,8310.4576660418,12503.812627422,0.0327226285651869,253966690037.95032,22.84078051842983,26.260468953782265
COL,2014,8195.92573132381,11845.9508953824,0.0310825884811044,263682213478.0134,22.826903005706093,26.298010478193923
COL,2015,8238.51191986769,9127.16537488958,0.0310996008410671,264907320256.94406,22.832085572309982,26.302645866881672
COL,2016,8122.7657957937,8675.98082276398,0.0307113102611539,264487764498.54108,22.817936548369325,26.301060828190064
COL,2017,8667.92404542881,10018.0298175824,0.0320809672439436,270188987118.68427,22.882895157941245,26.322387503383855
COL,2018,8518.79057527454,10134.7195905505,0.030332327385044,280848563551.86615,22.865540216452747,26.361081441266467
COL,2019,9158.30832044914,10167.5478555704,0.0314565669372153,291141380390.5672,22.93792731740311,26.397074829400832
COL,2020,9453.33757459874,9554.13150535102,0.0353698651555212,267270953197.93954,22.969633698595025,26.311528786763954
COL,2021,9864.95274054561,10180.1342920766,0.0319588692136249,308676526525.5356,23.012254185790724,26.455559725801567
COL,2022,9661.01316174645,9661.01316174645,0.0281188848042971,343577393946.64984,22.99136436183946,26.56267823311871
COL,2023,9794.60174152667,10701.0820300398,0.0287298318741673,340920955765.6193,23.005097228152,26.554916486086018
CPV,1949,,,,,,
CPV,1950,,,,,,
CPV,1951,,,,,,
CPV,1952,,,,,,
CPV,1953,,,,,,
CPV,1954,,,,,,
CPV,1955,,,,,,
CPV,1956,,,,,,
CPV,1957,,,,,,
CPV,1958,,,,,,
CPV,1959,,,,,,
CPV,1960,,,,,,
CPV,1961,,,,,,
CPV,1962,,,,,,
CPV,1963,,,,,,
CPV,1964,,,,,,
CPV,1965,,,,,,
CPV,1966,,,,,,
CPV,1967,,,,,,
CPV,1968,,,,,,
CPV,1969,,,,,,
CPV,1970,,,,,,
CPV,1971,,,,,,
CPV,1972,,,,,,
CPV,1973,,,,,,
CPV,1974,,,,,,
CPV,1975,,,,,,
CPV,1976,,,,,,
CPV,1977,,,,,,
CPV,1978,,,,,,
CPV,1979,,,,,,
CPV,1980,,,,,,
CPV,1981,,,,,,
CPV,1982,,,,,,
CPV,1983,,,,,,
CPV,1984,11.0956347523107,3.68765014214536,0.0279239896511732,397351341.6570303,16.222062323375788,19.80033143885673
CPV,1985,10.4605793007835,3.39402193782283,0.024634443863568,424632249.0053734,16.16312439755158,19.866734055845665
CPV,1986,10.830120036071,4.45443191020264,0.023355314806092,463711156.3679745,16.197841702578817,19.95477240852444
CPV,1987,10.5166405626803,4.96786070118594,0.0210367617411426,499917273.0141448,16.168469376126293,20.029953188725738
CPV,1988,10.2733752581752,5.07857217192216,0.0191388560611607,536781050.3065227,16.14506618011834,20.101100841781285
CPV,1989,,,,,,
CPV,1990,,,,,,
CPV,1991,,,,,,
CPV,1992,5.19746674102799,3.55790266048787,0.00992592471063058,523625444.736806,15.463681899661218,20.076287186573307
CPV,1993,4.46643573168564,2.73541340800183,0.00756580531119533,590345052.2413697,15.312101273055019,20.19621775822251
CPV,1994,5.51449109248839,3.4313988872987,0.00838878589489837,657364624.8191911,15.522889929437959,20.303749407006038
